wine_id,wine_name,kind_id,country_id,cultivar,sweet_id,acid_id,body_id,tanin_id,proof,price,img
441,"라포스톨, 돈레이 메를로 2018",1,14,Merlot 100%,1,4,4,4,13.5도,"35,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190330012710118_29L21XRNC.jpg/W0164715.jpg?type=m250&wm=N
442,"테누떼 로제띠, 포지오 치베타 고베르노 알루소 토스카노 2016",1,11,"Sangiovese 70%, Merlot 20%, Syrah/Shiraz 5%, Cabernet Sauvignon 5%",1,3,4,4,13~14도,"80,000원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20180126012544396_GL7M3T4J3.jpg/W0162629.jpg?type=m250&wm=N
443,"도멘 드 라 로마네 꽁띠, 그랑 에세조 2016",1,17,Pinot Noir 100%,1,4,4,3,13도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_9/20181115063023530_IMGPUV38J.jpg/W0140768.jpg?type=m250&wm=N
444,"도츠, 블랑 드 블랑 2011",3,17,Chardonnay 100%,1,5,3,1,12도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20190401073435477_3MVLMHVU5.jpg/W0139404.jpg?type=m250&wm=N
445,"포지오 알 테소로, 손드라이아 2016",1,11,"Cabernet Sauvignon 65%, Merlot 25%, Cabernet Franc 10%",1,3,4,4,15~16도,"190,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20191215082919681_KF472D5T4.jpg/W0147601.jpg?type=m250&wm=N
446,"빌라 마리아, 프라이빗 빈 소비뇽 블랑 2018",2,2,Sauvignon Blanc 100%,1,4,2,1,13~14도,"38,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20210625012437007_0CALAHSHV.png/W0141068.png?type=m250&wm=N
447,로차스 타우니 포트,5,16,Blend,5,1,4,2,19도,"50,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929060413508_5X5M1XBL7.jpg/W0141857.jpg?type=m250&wm=N
448,"샹파뉴 델라모뜨, 블랑 드 블랑",3,17,Chardonnay 100%,1,5,3,1,도수 정보가 없습니다.,"150,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929014337094_TQ0RMRS3K.jpg/W0146408.jpg?type=m250&wm=N
449,"이모스, 샤도네이 2018",2,6,Chardonnay,1,3,4,1,14~15도,"223,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210429012802510_V0BROLWX3.png/W0168640.png?type=m250&wm=N
450,1865 리미티드 에디션 2012,1,14,"Cabernet Sauvignon, Syrah/Shiraz, Cabernet Franc",1,3,4,4,14~15도,"100,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020600480_EQ9V3C7UZ.jpg/W0159081.jpg?type=m250&wm=N
451,트레와 까베르네 쇼비뇽 2008,1,14,Cabernet Sauvignon,1,4,3,4,13도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929054758729_XYNJ2W1OP.jpg/W0150104.jpg?type=m250&wm=N
452,"타파스, 가르나차 레드 2018",1,7,Garnacha,1,4,2,3,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929023152708_E2QDKKT5V.jpg/W0158725.jpg?type=m250&wm=N
453,"도그 포인트, 피노 누아 2016",1,2,Pinot Noir 100%,1,5,3,3,13~14도,"130,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051208277_IYS5009QO.jpg/W0145330.jpg?type=m250&wm=N
454,샤또 까농 2017,1,17,"Merlot, Cabernet Franc",1,4,5,4,도수 정보가 없습니다.,"230,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20200401090918281_TA2UYR84F.jpg/W0153128.jpg?type=m250&wm=N
455,"미스티 코브, 에스테이트 시리즈 소비뇽 블랑 2020",2,2,Sauvignon Blanc,1,4,2,1,13~14도,"60,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20201216013110026_Z788WGDOF.png/W0168074.png?type=m250&wm=N
456,산다라 와인 모히토,3,7,"Viura, Sauvignon Blanc, Verdejo",3,2,2,1,8도,"30,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929025020212_VY4238LN8.jpg/W0161503.jpg?type=m250&wm=N
457,"트림바크, 게뷔르츠트라미너 2012",2,17,Gewurztraminer 100%,1,3,3,1,13.5도,"60,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051311050_CBPORTWT4.jpg/W0139088.jpg?type=m250&wm=N
458,샤또 깡뜨냑 브라운 2017,1,17,"Cabernet Sauvignon, Merlot, Cabernet Franc",1,4,4,4,도수 정보가 없습니다.,"130,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180705013046473_6F2YR29SZ.jpg/W0158100.jpg?type=m250&wm=N
459,"루이 로드레, 브뤼 빈티지 로제 2014",3,17,"Pinot Noir, Chardonnay",1,4,4,1,12~13도,"240,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220201014134130_48O2E6Z6S.png/T0152291_003.png?type=m250&wm=N
460,"몬테스, 클래식 샤도네이 2019",2,14,Chardonnay 100%,1,3,3,1,도수 정보가 없습니다.,"24,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929042108749_RKS82R41I.jpg/W0158392.jpg?type=m250&wm=N
461,"칼 에어베스, 위르찌거 뷔르츠가르텐 리슬링 슈패트레제 2004",2,4,Riesling 100%,2,5,2,1,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929042950074_G6Y3YU9VC.jpg/W0153644.jpg?type=m250&wm=N
462,"네스폴리, 보르고 데이 귀디",1,11,"Sangiovese, Cabernet Sauvignon, Merlot",1,4,3,3,14~15도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_11/20201104012802303_85X4IQGDC.png/W0167910.png?type=m250&wm=N
463,알타이르 2014,1,14,"Cabernet Sauvignon 86%, Carmenere 7%, Merlot 7%",1,4,5,4,14~15도,"220,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929015647105_5WYS7SJ4M.jpg/W0137197.jpg?type=m250&wm=N
464,헨켈 블랑 드 블랑,3,4,"Chardonnay, Pinot Gris, Chenin Blanc",1,4,2,1,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929023216474_Y12NVBOAA.jpg/W0161811.jpg?type=m250&wm=N
465,"무똥 까데, 리저브 생떼밀리옹 2017",1,17,"Merlot 88%, Cabernet Franc 11%, Cabernet Sauvignon 1%",1,3,4,3,13~14도,"45,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20211112014015137_4M3JKO32M.png/T0139042_003.png?type=m250&wm=N
466,뽀약 드 샤또 라뚜르 2015,1,17,Cabernet Sauvignon,1,3,4,3,도수 정보가 없습니다.,"240,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929042101651_SH0NJ02AL.jpg/W0154550.jpg?type=m250&wm=N
467,생테스테프 드 칼롱 세귀르 2016,1,17,"Cabernet Sauvignon, Merlot, Cabernet Franc, Petit Verdot",1,3,4,4,도수 정보가 없습니다.,"80,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190717012837972_HNGQMNDB4.jpg/W0165770.jpg?type=m250&wm=N
468,"소호, '페기' 소비뇽 블랑 2020",2,2,Sauvignon Blanc 100%,1,3,1,1,도수 정보가 없습니다.,"54,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20210918014156055_UAQS3FDI7.png/W0169278.png?type=m250&wm=N
469,"로저 구라트, 브륏 로제 2014",3,7,"Garnacha, Monastrell, Pinot Noir",1,3,3,1,12도,"80,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20181215071355389_3BAU0YHAZ.jpg/W0147659.jpg?type=m250&wm=N
470,샤또 트리아농 2016,1,17,"Merlot 80%, Cabernet Franc 10%, Cabernet Sauvignon 5%, Carmenere 5%",1,3,4,3,14.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929031951086_Y616OYCG3.jpg/W0154785.jpg?type=m250&wm=N
471,"볼랭저, 스페셜 뀌베 브뤼",3,17,"Pinot Noir 60%, Chardonnay 25%, Pinot Meunier 15%",1,4,4,1,12도,"166,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20190105012326375_3OJLH1BCI.png/W0140630.png?type=m250&wm=N
472,"샴페인 드라피에, 그랑드 상드레 2008",3,17,"Pinot Noir 55%, Chardonnay 45%",1,5,4,1,도수 정보가 없습니다.,"312,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020740130_ZDO8QG9J4.jpg/W0155052.jpg?type=m250&wm=N
473,아얄라 브뤼 마져,3,17,"Chardonnay 40%, Pinot Noir 40%, Pinot Meunier 20%",1,4,3,1,도수 정보가 없습니다.,"120,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20181115063104930_81AQQ6WIM.jpg/W0161884.jpg?type=m250&wm=N
474,"라 루나, 12 루나 화이트 2020",2,7,"Chardonnay 94%, Gewurztraminer 6%",2,3,3,1,도수 정보가 없습니다.,"48,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929052222610_FMJV6N8BA.jpg/W0155118.jpg?type=m250&wm=N
475,라 불 무스 드 씨거 2017,3,6,"Grenache, Grenache Blanc, Carignan/Carignane, Cinsault, Roussanne, Mourvedre",2,4,2,1,13도,"5,500원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20200314012543690_F7UHK2MCI.jpg/W0166872.jpg?type=m250&wm=N
476,"울프 블라스, 옐로우 라벨 쉬라즈 2020",1,19,Syrah/Shiraz,1,2,4,4,13~14도,"29,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20210726014225898_2TX59GP31.png/T0138980_001.png?type=m250&wm=N
477,"페데리코 파테니나, 크리안자 2015",1,7,"Tempranillo 75%, Garnatxa 25%",1,3,4,3,13.5도,"17,800원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20180315012425406_XK6AIWMJE.jpg/W0162773.jpg?type=m250&wm=N
478,"미켈레 끼아를로, 루나 모스카토 다스티 2017",2,11,Moscato 100%,4,2,2,1,5~6도,"46,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20181205012620194_C6S96GI4A.png/W0164025.png?type=m250&wm=N
479,부커 더원 리저브 아트레이블 2016,1,6,"Cabernet Sauvignon 70%, Petit Verdot 20%, Syrah/Shiraz 10%",1,4,4,4,14.8도,"400,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20190101063858636_96Y12PN1I.png/W0164043.png?type=m250&wm=N
480,"마티아즈, 리슬링 퓨어 '오렌지 와인' 2014",2,9,Riesling 100%,1,4,3,1,13~14도,"150,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929021021656_IJGN0DHW4.jpg/W0162085.jpg?type=m250&wm=N
481,"필립 파카레, 뽀마르 2008",1,17,Pinot Noir 100%,1,4,3,3,12.5도,"336,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929030642516_GJHEE96E3.jpg/W0146936.jpg?type=m250&wm=N
482,"앙리 지로, 에스쁘리 나뚜르 브뤼",3,17,"Pinot Noir 80%, Chardonnay 20%",1,5,3,1,도수 정보가 없습니다.,"138,000원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20171110012619738_9WFIOBZFJ.jpg/W0162454.jpg?type=m250&wm=N
483,"프레스코발디, 라마이오네 2014",1,11,Merlot 100%,1,3,3,3,14~15도,"125,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20181115063202021_0DIWHVPBE.jpg/W0140831.jpg?type=m250&wm=N
484,"로건, 위말라 쉬라즈 비오니에 2018",1,19,"Syrah/Shiraz, Viognier",1,3,4,4,13~14도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_12/20210803014056127_OD64MTGH3.png/T0160584_001.png?type=m250&wm=N
485,"콘차이 토로, 디아블로 데빌스 콜렉션 2012",1,14,Blend,1,3,3,3,13.5도,"34,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190427012653626_Q8SJBNBE6.jpg/W0155602.jpg?type=m250&wm=N
486,랑메일 밸리 플로우 쉬라즈 2016,1,19,Syrah/Shiraz 100%,1,4,5,4,14.5도,"120,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190401073553980_E8K4VK0E0.jpg/W0155886.jpg?type=m250&wm=N
487,"운두라가, 파운더스 컬렉션 까베르네 소비뇽 2014",1,14,Cabernet Sauvignon 100%,1,3,4,4,도수 정보가 없습니다.,"55,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929022007094_D0SEMVGSR.jpg/W0143581.jpg?type=m250&wm=N
488,"카모미, 나파 밸리 샤도네이 2019",2,6,Chardonnay 100%,1,3,4,1,13도,"63,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220322014144085_2NNV3U79Q.png/T0158384_001.png?type=m250&wm=N
489,"파시스, 불독 화이트 2018",2,16,"Fernao Pires 70%, Arinto 15%, Verdelho 5%, Albarino(Alvarinho) 5%, Chardonnay 5%",1,4,3,1,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20190529012523715_G8Y1C3F3O.jpg/W0165029.jpg?type=m250&wm=N
490,"쇼팽 디디에, 뵈브 드 벨레 브뤼",3,17,"Pinot Meunier, Pinot Noir",1,5,3,1,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_11/20200828012541879_WTCG30CK9.png/W0161982.png?type=m250&wm=N
491,"프리케리우스, 피노 누아 2017",1,6,Pinot Noir,1,4,3,3,14~15도,"58,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210119012905272_UW2U1KY5A.png/W0168120.png?type=m250&wm=N
492,"베세라 드 벨퐁, 블랑 드 누아",3,17,Pinot Noir,1,5,2,1,도수 정보가 없습니다.,"210,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210526012817233_12OXWOVD0.png/W0168736.png?type=m250&wm=N
493,샤또 딸보 2017,1,17,"Cabernet Sauvignon, Merlot, Petit Verdot, Cabernet Franc",1,3,4,4,13~14도,"130,000원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20180324012550546_372H2GTXC.jpg/W0158280.jpg?type=m250&wm=N
494,"베어풋, 모스카토",2,6,"Moscato, Symphony, Riesling",3,2,2,1,8.5~9.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_11/20210612012656041_75OXHQY3C.png/W0148635.png?type=m250&wm=N
495,타리마 2017,1,7,Monastrell 100%,1,2,4,4,14~15도,"42,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180715080057521_CROR74DAP.jpg/W0161288.jpg?type=m250&wm=N
496,1865 아오카 에디션 2011,1,14,Cabernet Sauvignon 100%,1,3,3,3,14.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929015212366_AVNKG6HRB.jpg/W0158872.jpg?type=m250&wm=N
497,"군트럼, 리슬링 로얄 블루 2017",2,4,Riesling 100%,3,3,3,1,9~10도,"34,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929025038067_7OC47EAW2.jpg/W0157953.jpg?type=m250&wm=N
498,"뛰느방, 배드 보이 골드 2007",1,17,"Grenache 60%, Syrah/Shiraz 30%, Carignan/Carignane 10%",1,4,5,4,15~16도,"300,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929045245330_UWLWDD0XB.jpg/W0156252.jpg?type=m250&wm=N
499,689 레드 나파 밸리 2014,1,6,Blend,1,3,3,3,도수 정보가 없습니다.,"35,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929021423639_JWCUNBBKG.jpg/W0149580.jpg?type=m250&wm=N
500,무크자니 2008,1,13,Saperavi 100%,1,4,3,3,13도,"36,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929030346315_YW6WI4G9C.jpg/W0151036.jpg?type=m250&wm=N
501,조닌 사쎄오 2013,1,11,Primitivo 100%,2,3,5,3,13.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929033020493_5M9YT9M9R.jpg/W0159492.jpg?type=m250&wm=N
502,1865 셀렉티드 빈야드 까르미네르 2016,1,14,Carmenere 100%,1,4,4,4,14~15도,"55,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20200822012614169_GWEASP6NJ.png/W0153535.png?type=m250&wm=N
503,"미오네토, 프로세코 브뤼",3,11,Glera 100%,1,3,3,1,11~12도,"60,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180727012855366_VVVKDH3JI.jpg/W0163110.jpg?type=m250&wm=N
504,"알타 비스타, 프리미엄 말벡 2017",1,8,Malbec 100%,1,4,4,4,13.6도,"48,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190401073515668_3IP2UN40I.jpg/W0140250.jpg?type=m250&wm=N
505,"킹스그로브, 나파 밸리 까베르네 소비뇽 2019",1,6,Cabernet Sauvignon,1,3,4,4,14~15도,"90,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20210827014040855_60PXXKB02.png/W0169180.png?type=m250&wm=N
506,"앙드레 끌루에, '르 끌로' 부지 그랑 크뤼 블랑 드 누아 2008",3,17,Pinot Noir 100%,1,5,4,1,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_8/20180103013405417_3CT63DA1D.jpg/W0162555.jpg?type=m250&wm=N
507,"카스텔로 디 베라짜노, 키안티 클라시코 2016",1,11,"Sangiovese, Canaiolo nero",1,4,3,3,14도,"60,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929033233479_7OHMDWU3M.jpg/W0141370.jpg?type=m250&wm=N
508,"라 크라사드, 블랙 샤도네이 2019",2,17,Chardonnay 100%,1,3,3,1,도수 정보가 없습니다.,"50,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20190129012418105_GAQIX6MH0.png/W0164429.png?type=m250&wm=N
509,19 크라임스 까베르네 소비뇽 2018,1,19,Cabernet Sauvignon 100%,1,2,3,3,13~14도,"45,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190604012442444_CXTMWC1RP.jpg/W0165109.jpg?type=m250&wm=N
510,G7 레세르바 샤르도네 2015,2,14,Chardonnay 100%,1,3,3,1,도수 정보가 없습니다.,"14,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929021403668_SIGJ8JE1W.jpg/W0149632.jpg?type=m250&wm=N
511,"피치니, 메모로 화이트",2,11,"Viognier 40%, Chardonnay 30%, Vermentino 20%, Pecorino 10%",2,3,2,1,도수 정보가 없습니다.,"19,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929021055412_DTJN7CC6W.jpg/W0159999.jpg?type=m250&wm=N
512,샤또 오존 2017,1,17,"Merlot, Cabernet Sauvignon, Cabernet Franc",1,4,4,4,12~13도,"1,300,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929055247972_NQT44ZV4O.jpg/W0149524.jpg?type=m250&wm=N
513,"뽀므리, 시즈널 브뤼 로제",3,17,"Chardonnay, Pinot Noir, Pinot Meunier",1,3,3,1,12~13도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20200201075221095_TGQCM19CE.jpg/W0140522.jpg?type=m250&wm=N
514,"생 클레어, 비카스 초이스 소비뇽 블랑 스파클링 2020",3,2,Sauvignon Blanc 100%,1,4,2,1,도수 정보가 없습니다.,"35,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929021325723_V4SZU7KJQ.jpg/W0159729.jpg?type=m250&wm=N
515,그라함 20년 토니 포트,5,16,"Touriga Nacional, Tinta Barroca, Touriga Franca",5,2,5,2,20도,"170,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929030210590_63FZ6M8GX.jpg/W0154023.jpg?type=m250&wm=N
516,카멜 로드 몬테레이 피노 누아 2018,1,6,Pinot Noir 100%,2,3,3,2,13.5도,"35,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210415012500604_BCN9VUVK6.png/W0160967.png?type=m250&wm=N
517,"마투아, 말보로 소비뇽 블랑 2017",2,2,Sauvignon Blanc,1,5,2,1,12~13도,"50,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929015219212_YSNNK3Z25.jpg/W0137383.jpg?type=m250&wm=N
518,투 리버즈 소비뇽 블랑 2014,2,2,Sauvignon Blanc 100%,1,5,2,1,도수 정보가 없습니다.,"60,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929050054381_BJKL40ZB2.jpg/W0149697.jpg?type=m250&wm=N
519,"닥터 루젠, 리슬링 2014",2,4,Riesling 100%,3,5,2,1,8.5도,"42,000원",https://dbscthumb-phinf.pstatic.net/3165_000_1/20140612183532092_EJVYNYY32.jpg/2012062012000012.jpg?type=m250&wm=N
520,"꽁트리 스푸만티, 꽁떼 디 깜삐아노 아빠씨멘토 네그로마로 파시토 2015",1,11,Negroamaro 100%,1,3,4,3,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929050104900_C3WGTMETN.jpg/W0157965.jpg?type=m250&wm=N
521,"까테나 자파타, 까테나 말벡 2017",1,8,Malbec 100%,1,3,3,3,13~14도,"42,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051541042_2JYQWKKR1.jpg/W0140651.jpg?type=m250&wm=N
522,"까비앙까, 모스카토 다스티 2017",2,11,Moscato Bianco 100%,4,2,2,1,5~6도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929023008948_VTN3UXZ0K.jpg/W0146797.jpg?type=m250&wm=N
523,파즈 말벡 2016,1,8,Malbec 100%,1,3,4,4,14~15도,"85,000원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20171104012905231_NTABEY7GR.jpg/W0162403.jpg?type=m250&wm=N
524,"코노 수르, 20 배럴 피노 누아 2018",1,14,Pinot Noir 100%,1,3,4,3,13.5~14.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_12/20220120014130246_X9QIVYWDA.png/T0152262_002.png?type=m250&wm=N
525,"몬테베르디, 돌체 비타 로쏘",1,11,"Sangiovese 70%, Merlot 30%",1,3,4,3,9~10도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929040309597_EQHUWVPSW.jpg/W0147607.jpg?type=m250&wm=N
526,샤또 그뤼오 라로즈 2017,1,17,"Cabernet Sauvignon, Merlot, Cabernet Franc, Petit Verdot",1,3,4,4,13~14도,"150,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929044124517_6210DII74.jpg/W0147730.jpg?type=m250&wm=N
527,"산 펠리체, 비고렐로 2013",1,11,"Sangiovese 45%, Cabernet Sauvignon 40%, Merlot 15%",1,4,4,4,13~14도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929025903808_ZCHFEOW5S.jpg/W0148144.jpg?type=m250&wm=N
528,"도멘 미쉘 그로, 본 로마네 2017",1,17,Pinot Noir 100%,1,4,3,4,13~14도,"459,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20190315063727973_6XN6DV07J.jpg/W0149926.jpg?type=m250&wm=N
529,"톨라이니, 키안티 클라시코 그란 셀렉지오네 2014",1,11,Sangiovese 100%,1,3,4,4,도수 정보가 없습니다.,"55,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190608012457806_8XXMCWTH9.jpg/W0165301.jpg?type=m250&wm=N
530,"베린저, 나파 밸리 메를로 2018",1,6,Merlot 100%,1,4,4,4,14~15도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_11/20210211012754818_317GYAT3P.png/W0150767.png?type=m250&wm=N
531,"매디슨 랜치, 나파밸리 까베르네 소비뇽 2017",1,6,Cabernet Sauvignon,1,3,4,4,14~15도,"90,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220212014304630_V4Z2UBXBV.png/W0170526.png?type=m250&wm=N
532,심플리 진판델,1,6,Zinfandel 100%,3,4,2,4,13도,"9,900원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929044623104_VSSPP02EU.jpg/W0150911.jpg?type=m250&wm=N
533,"카시나 치쿠, 바롤로 로케 디 카스텔레토",1,11,Nebbiolo,1,3,3,2,14~15도,"110,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20211215014058696_JI3DLFK41.png/W0170134.png?type=m250&wm=N
534,"타라파카, 까베르네 소비뇽 2021",1,14,"Cabernet Sauvignon 95%, Syrah/Shiraz 5%",1,3,3,3,13~14도,"27,500원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220120014042235_XRDPUNJ9Q.png/T0146194_004.png?type=m250&wm=N
535,침니락 2012,1,6,"Cabernet Sauvignon, Merlot",1,3,4,4,14.2도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929015020337_161X2N5W1.jpg/W0147373.jpg?type=m250&wm=N
536,마니스위쯔 콩코드,1,6,Concord,4,1,2,3,11도,"11,500원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929030403197_2GFTUP46X.jpg/W0137791.jpg?type=m250&wm=N
537,오르넬라이아 2013,1,11,"Cabernet Sauvignon 45%, Merlot 38%, Cabernet Franc 10%, Petit Verdot 7%",1,3,5,4,도수 정보가 없습니다.,"480,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929034747327_O080ADJ05.jpg/W0161270.jpg?type=m250&wm=N
